tvg_id,epg_id_matched,source,duplicate_sources
MTVU.us@SD,MTVU.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
MysteryScienceTheater3000.us@SD,MysteryScienceTheater3000.us,epg-xdbezrvvbu.xml.gz,
MyTimeMovieNetworkEast.us@SD,MyTimeMovieNetworkEast.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Naruto.us@US,Naruto.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NashBridges.us@SD,NashBridges.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NationalGeographic.us@East,NationalGeographic.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NationalGeographicWild.us@East,NationalGeographicWild.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NBATV.us@SD,NBATV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NBC.us@East,NBC.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
NBCComedyVault.us@SD,NBCComedyVault.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
NBCLX.us@SD,NBCLX.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
NBCNewsNOW.us@SD,NBCNewsNOW.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NBCSN.us@SD,NBCSN.us,epg-xdbezrvvbu.xml.gz,
NBCSportsNOW.us@SD,NBCSportsNOW.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NBCUniverso.us@West,NBCUniverso.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
NESN.us@SD,NESN.us,epg-xdbezrvvbu.xml.gz,
NEWKMOVIES.us@SD,NEWKMOVIES.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
NEWKPOP.us@SD,NEWKPOP.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
News12Bronx.us@SD,News12Bronx.us,epg-xdbezrvvbu.xml.gz,
News12Brooklyn.us@SD,News12Brooklyn.us,epg-xdbezrvvbu.xml.gz,
News12HudsonValley.us@SD,News12HudsonValley.us,epg-xdbezrvvbu.xml.gz,
News12NewYork.us@SD,News12NewYork.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
News12Westchester.us@SD,News12Westchester.us,epg-xdbezrvvbu.xml.gz,
Newsmax2.us@SD,Newsmax2.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NewsmaxTV.us@SD,NewsmaxTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NewsNation.us@SD,NewsNation.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Newsy.us@SD,Newsy.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
NFLChannel.us@SD,NFLChannel.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NFLNetwork.us@SD,NFLNetwork.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NHLNetwork.us@SD,NHLNetwork.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NHRATV.us@SD,NHRATV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Nickelodeon.us@East,Nickelodeon.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Nickelodeon.us@West,Nickelodeon.us@West,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NickelodeonPlutoTV.us@SD,NickelodeonPlutoTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NickJr.us@East,NickJr.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NickJrPlutoTV.us@US,NickJrPlutoTV.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Nicktoons.us@East,Nicktoons.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Nicktoons.us@West,Nicktoons.us@West,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
NinjaKidzTV.us@SD,NinjaKidzTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Nosey.us@US,Nosey.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
NOST.us@SD,NOST.us,epg-xdbezrvvbu.xml.gz,
Novelisima.us@SD,Novelisima.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
NRBTV.us@SD,NRBTV.us,epg-xdbezrvvbu.xml.gz,
OANPlus.us@SD,OANPlus.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
OneAmericaNewsNetwork.us@SD,OneAmericaNewsNetwork.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
OnePiece.us@US,OnePiece.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
OnTV4U.us@SD,OnTV4U.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
OutdoorAmerica.us@SD,OutdoorAmerica.us,epg-xdbezrvvbu.xml.gz,
OutdoorChannel.us@HD,OutdoorChannel.us@HD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
OutdoorChannel.us@SD,OutdoorChannel.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
OuterSphere.us@SD,OuterSphere.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
OutsideTV.us@SD,OutsideTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Ovation.us@SD,Ovation.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Overtime.us@SD,Overtime.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Oxygen.us@East,Oxygen.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Pac12Insider.us@SD,Pac12Insider.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
ParamountMovieChannel.us@SD,ParamountMovieChannel.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
ParamountNetwork.us@East,ParamountNetwork.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
ParamountPlusPicks.us@SD,ParamountPlusPicks.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Pasiones.us@SD,Pasiones.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PBRRidePass.us@SD,PBRRidePass.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PBS.us@East,PBS.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PBSAntiquesRoadshow.us@SD,PBSAntiquesRoadshow.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PBSKids.us@SD,PBSKids.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PBSNature.us@SD,PBSNature.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PBSRetro.us@SD,PBSRetro.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PBSTravel.us@SD,PBSTravel.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PeopleAreAwesome.us@SD,PeopleAreAwesome.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PeppaPig.us@SD,PeppaPig.pluto,epg-xdbezrvvbu.xml.gz,
PerryMason.us@SD,PerryMason.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PGATour.us@SD,PGATour.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVAction.us@US,PlutoTVAction.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVAdventure.us@US,PlutoTVAdventure.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PlutoTVAnime.us@US,PlutoTVAnime.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVAnimeMovies.us@SD,PlutoTVAnimeMovies.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVBackcountry.us@SD,PlutoTVBackcountry.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVCars.us@SD,PlutoTVCars.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVCineComedia.us@US,PlutoTVCineComedia.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PlutoTVComedy.us@US,PlutoTVComedy.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVCompetition.us@SD,PlutoTVCompetition.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVCrimeDrama.us@SD,PlutoTVCrimeDrama.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVCrimeMovies.us@SD,PlutoTVCrimeMovies.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVCultFilms.us@US,PlutoTVCultFilms.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVDrama.us@US,PlutoTVDrama.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVElReinoInfantil.us@SD,PlutoTVElReinoInfantil.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PlutoTVFantastic.us@SD,PlutoTVFantastic.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVGameShows.us@SD,PlutoTVGameShows.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVHistory.us@US,PlutoTVHistory.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVHometownDrama.us@SD,PlutoTVHometownDrama.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PlutoTVHorror.us@US,PlutoTVHorror.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVIcons.us@SD,PlutoTVIcons.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVLives.us@US,PlutoTVLives.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVMilitary.us@SD,PlutoTVMilitary.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVNovelas.us@US,PlutoTVNovelas.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVParanormal.us@US,PlutoTVParanormal.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVPokemon.us@US,PlutoTVPokemon.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PlutoTVReaction.us@SD,PlutoTVReaction.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVReality.us@US,PlutoTVReality.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVRomance.us@US,PlutoTVRomance.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVScience.us@US,PlutoTVScience.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVSciFi.us@US,PlutoTVSciFi.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PlutoTVSpotlight.us@SD,PlutoTVSpotlight.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVStaffPicks.us@SD,PlutoTVStaffPicks.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVTerror.us@SD,PlutoTVTerror.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVTheTwilightZone.us@SD,PlutoTVTheTwilightZone.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PlutoTVThrillers.us@US,PlutoTVThrillers.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVTrendingNow.us@SD,PlutoTVTrendingNow.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVTrueCrime.us@US,PlutoTVTrueCrime.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PlutoTVWesterns.us@US,PlutoTVWesterns.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
pocketwatch.us@SD,pocketwatch.us,epg-xdbezrvvbu.xml.gz,
PokerGo.us@US,PokerGo.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Portlandia.us@SD,Portlandia.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
PositivTV.us@SD,PositivTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PowerNationTV.us@SD,PowerNationTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
PursuitChannel.us@SD,PursuitChannel.us,epg-xdbezrvvbu.xml.gz,
PursuitUP.us@SD,PursuitUP.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
QVC.us@SD,QVC.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
QVC2.us@SD,QVC2.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
QVC3.us@SD,QVC3.us,epg-xdbezrvvbu.xml.gz,
RainbowRuby.us@SD,RainbowRuby.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RaiWorldPremium.it@SD,RAIWorldPremium.ca,epg-xdbezrvvbu.xml.gz,
RallyTV.us@SD,RallyTV.uk,epg-xdbezrvvbu.xml.gz,
Rawhide.us@SD,Rawhide.pluto,epg-xdbezrvvbu.xml.gz,
RealAmericasVoice.us@SD,RealAmericasVoice.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RealWild.uk@SD,RealWild.uk@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RedBullTV.at@US,RedBullTV.at@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Reelz.us@SD,Reelz.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RetroCrush.us@SD,RetroCrush.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RetroTV.us@East,RetroTV.us,epg-xdbezrvvbu.xml.gz,
ReutersTV.us@SD,ReutersTV.us,epg-xdbezrvvbu.xml.gz,
RevandRoll.us@SD,RevandRoll.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Revolt.us@SD,Revolt.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Revry.us@SD,Revry.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
RevryHer.us@SD,RevryHer.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RevryLatinX.us@SD,RevryLatinX.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RevryNews.us@SD,RevryNews.us,epg-xdbezrvvbu.xml.gz,
RFDTV.us@SD,RFDTV.us,epg-xdbezrvvbu.xml.gz,
Ridiculousness.us@SD,Ridiculousness.pluto,epg-xdbezrvvbu.xml.gz,
RiffTrax.us@US,RiffTrax.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
RightNowTV.us@SD,RightNowTV.us,epg-xdbezrvvbu.xml.gz,
Roar.us@SD,Roar.us,epg-xdbezrvvbu.xml.gz,
RTRPlaneta.ru@US,RTRPlaneta.de,epg-xdbezrvvbu.xml.gz,
Runtime.us@SD,Runtime.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RuntimeEspanol.us@SD,RuntimeEspanol.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
RVTV.us@HD,RVTV.us@HD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
RyanandFriends.us@SD,RyanandFriends.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SalemNewsChannel.us@SD,SalemNewsChannel.pluto,epg-xdbezrvvbu.xml.gz,
SamsungWildlife.us@SD,SamsungWildlife.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
SBNTV.us@SD,SBNtv.us,epg-xdbezrvvbu.xml.gz,
ScaresbyShudder.us@SD,ScaresbyShudder.us,epg-xdbezrvvbu.xml.gz,
SchwabNetwork.us@SD,SchwabNetwork.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
ScientologyNetwork.us@SD,ScientologyNetwork.us,epg-xdbezrvvbu.xml.gz,
ScrippsNews.us@SD,ScrippsNews.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SECNetwork.us@SD,SECNetwork.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SemillitasTV.us@SD,SemillitasTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
ShemarooBollywood.us@SD,ShemarooBollywood.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
ShopLC.us@SD,ShopLC.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Showtime.us@East,Showtime.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Showtime2.us@East,Showtime2.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
ShowtimeExtreme.us@East,ShowtimeExtreme.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
ShowtimeFamilyZone.us@East,ShowtimeFamilyZone.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
ShowtimeNext.us@East,ShowtimeNext.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SitcomLegends.us@SD,SitcomLegends.pluto,epg-xdbezrvvbu.xml.gz,
SketchyAF.us@SD,SketchyAF.pluto,epg-xdbezrvvbu.xml.gz,
SlopesTV.us@SD,SlopesTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
SmithsonianChannel.us@East,SmithsonianChannel.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SmithsonianChannelSelects.us@SD,SmithsonianChannelSelects.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SNLVault.us@SD,SNLVault.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SonicTV.us@SD,SonicTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
SonyCanalNovelas.us@SD,SonyCanalNovelas.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
SoReal.us@US,SoReal.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
SPEEDVISION.us@SD,SPEEDVISION.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SpikeOutdoors.us@SD,SpikeOutdoors.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SpikePlutoTV.us@SD,SpikePlutoTV.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SportsGrid.us@SD,SportsGrid.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SportsmanChannel.us@SD,SportsmanChannel.ca,epg-xdbezrvvbu.xml.gz,
Stadium.us@SD,Stadium.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
StarTrek.us@US,StarTrek.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
StartTV.us@SD,StartTV.us,epg-xdbezrvvbu.xml.gz,
Starz.us@West,Starz.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
StarzCinema.us@East,StarzCinema.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
StarzComedy.us@East,StarzComedy.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
StarzEdge.us@East,StarzEdge.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
StarzEncore.us@East,StarzEncore.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
StarzKidsFamily.us@East,StarzKidsFamily.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
StingrayGreatestHolidayHits.us@SD,StingrayGreatestHolidayHits.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
StoriesbyAMC.us@SD,StoriesbyAMC.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SundanceTV.us@East,SundanceTV.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SupernaturalDrama.us@SD,SupernaturalDrama.pluto,epg-xdbezrvvbu.xml.gz,
SuperSimpleSongs.us@SD,SuperSimpleSongs.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Survivor.us@SD,Survivor.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SwerveSports.us@SD,SwerveSports.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
SYFY.us@East,SYFY.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
SYFY.us@West,SYFY.us@West,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
Tastemade.us@US,Tastemade.us@US,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TastemadeTravel.us@SD,TastemadeTravel.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TBN.us@East,TBN.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TED.us@SD,TED.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TeenMom.us@SD,TeenMom.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TeenNick.us@East,TeenNick.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Telemundo.us@East,Telemundo.us@East,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
Telemundo.us@West,Telemundo.us@West,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
TelemundoAlDia.us@HD,TelemundoAlDia.us@HD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TelemundoTelenovelasClasicas.us@SD,TelemundoTelenovelasClasicas.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
TennisChannel.us@SD,TennisChannel.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TerraMaterWILD.de@English,TerraMaterWILD.de@English,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz
TGJunior.us@SD,TGJunior.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TheAddamsFamily.us@SD,TheAddamsFamily.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TheAmazingRace.us@SD,TheAmazingRace.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TheAndyGriffithShow.us@SD,TheAndyGriffithShow.us@SD,iptvorg-guide.xml.gz,us-iptvorg-guide.xml.gz;epg-xdbezrvvbu.xml.gz
TheArchive.us@SD,TheArchive.us,epg-xdbezrvvbu.xml.gz,
